Fecha,ID,Nombre,Hora Entrada,Hora Salida,Horas Trabajadas,Horas Extras,Ausente
2023-01-24,001,Juan Pérez,08:15,17:00,8.6,0.5999999999999996,No
2023-09-26,002,Ana Gómez,08:00,18:30,8.5,0.5,No
2023-12-04,003,Carlos Ruiz,08:15,17:30,8.2,0.1999999999999993,No
2023-05-17,009,Donal Trump,08:00,17:00,8.8,0.8000000000000007,No
2023-08-06,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-07-12,011,Esperanza Gomez,08:15,17:30,8.4,0.40000000000000036,No
2023-05-10,010,James Rodriguez,08:15,18:30,7.8,0.0,No
2023-09-24,007,Manuel Longas,08:15,17:00,8.7,0.6999999999999993,No
2023-09-24,011,Esperanza Gomez,09:00,18:30,8.8,0.8000000000000007,No
2023-09-04,008,Dario Gomez,08:00,17:30,8.4,0.40000000000000036,No
2023-08-06,009,Donal Trump,08:15,17:00,8.5,0.5,No
2023-01-16,001,Juan Pérez,08:00,17:00,7.5,0.0,No
2023-03-15,001,Juan Pérez,,,0.0,0.0,Sí
2023-03-14,011,Esperanza Gomez,08:00,17:00,8.0,0.0,No
2023-09-08,010,James Rodriguez,08:15,17:00,8.5,0.5,No
2023-09-15,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-10-29,009,Donal Trump,09:00,17:30,7.8,0.0,No
2023-02-13,012,Megan Fox,09:00,18:30,9.0,1.0,No
2023-03-18,007,Manuel Longas,09:00,18:30,7.9,0.0,No
2023-12-12,002,Ana Gómez,08:15,18:00,7.9,0.0,No
2023-05-06,001,Juan Pérez,08:00,17:00,8.6,0.5999999999999996,No
2023-08-11,004,Laura Díaz,08:15,17:00,8.0,0.0,No
2023-01-20,001,Juan Pérez,08:15,17:00,7.5,0.0,No
2023-05-02,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-02-15,004,Laura Díaz,09:00,18:00,7.9,0.0,No
2023-11-05,012,Megan Fox,08:00,18:00,7.8,0.0,No
2023-06-04,001,Juan Pérez,,,0.0,0.0,Sí
2023-01-25,011,Esperanza Gomez,08:00,17:00,8.2,0.1999999999999993,No
2023-10-22,002,Ana Gómez,,,0.0,0.0,Sí
2023-12-16,007,Manuel Longas,08:15,18:30,8.0,0.0,No
2023-01-07,011,Esperanza Gomez,09:00,17:00,7.7,0.0,No
2023-07-13,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-04-05,005,Sofía Castillo,09:00,17:30,7.4,0.0,No
2023-06-11,008,Dario Gomez,08:00,18:00,8.6,0.5999999999999996,No
2023-10-25,010,James Rodriguez,,,0.0,0.0,Sí
2023-08-20,003,Carlos Ruiz,08:15,18:30,7.7,0.0,No
2023-02-05,010,James Rodriguez,08:15,17:00,8.7,0.6999999999999993,No
2023-07-04,009,Donal Trump,08:00,17:30,7.0,0.0,No
2023-01-12,002,Ana Gómez,,,0.0,0.0,Sí
2023-12-07,011,Esperanza Gomez,08:00,18:00,8.8,0.8000000000000007,No
2023-06-15,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-12-11,009,Donal Trump,,,0.0,0.0,Sí
2023-04-16,005,Sofía Castillo,,,0.0,0.0,Sí
2023-11-29,008,Dario Gomez,,,0.0,0.0,Sí
2023-08-01,005,Sofía Castillo,09:00,18:30,8.3,0.3000000000000007,No
2023-01-03,008,Dario Gomez,09:00,17:30,8.9,0.9000000000000004,No
2023-05-08,007,Manuel Longas,08:15,17:00,8.6,0.5999999999999996,No
2023-03-29,012,Megan Fox,08:15,18:00,7.8,0.0,No
2023-09-27,002,Ana Gómez,08:15,18:30,8.7,0.6999999999999993,No
2023-08-28,009,Donal Trump,08:00,18:30,8.2,0.1999999999999993,No
2023-08-16,008,Dario Gomez,09:00,17:30,8.9,0.9000000000000004,No
2023-08-17,008,Dario Gomez,09:00,17:30,8.6,0.5999999999999996,No
2023-06-17,002,Ana Gómez,09:00,17:30,7.1,0.0,No
2023-02-09,012,Megan Fox,08:00,17:00,7.6,0.0,No
2023-12-02,012,Megan Fox,,,0.0,0.0,Sí
2023-05-30,007,Manuel Longas,,,0.0,0.0,Sí
2023-04-01,010,James Rodriguez,08:15,18:00,7.3,0.0,No
2023-06-14,012,Megan Fox,09:00,18:30,8.5,0.5,No
2023-12-18,008,Dario Gomez,08:15,18:30,8.0,0.0,No
2023-11-27,005,Sofía Castillo,08:00,18:00,8.0,0.0,No
2023-01-24,005,Sofía Castillo,08:00,18:00,8.2,0.1999999999999993,No
2023-08-01,011,Esperanza Gomez,08:15,17:30,8.6,0.5999999999999996,No
2023-03-05,008,Dario Gomez,08:00,17:30,7.7,0.0,No
2023-05-16,004,Laura Díaz,08:15,17:30,7.2,0.0,No
2023-05-02,003,Carlos Ruiz,08:15,17:00,7.1,0.0,No
2023-01-09,008,Dario Gomez,09:00,17:30,8.6,0.5999999999999996,No
2023-05-28,010,James Rodriguez,08:00,18:00,7.8,0.0,No
2023-06-05,007,Manuel Longas,09:00,18:00,7.7,0.0,No
2023-10-01,005,Sofía Castillo,08:00,17:00,8.6,0.5999999999999996,No
2023-05-29,001,Juan Pérez,08:15,18:30,7.8,0.0,No
2023-02-02,004,Laura Díaz,08:00,18:30,8.0,0.0,No
2023-01-13,010,James Rodriguez,08:00,18:30,8.7,0.6999999999999993,No
2023-04-25,007,Manuel Longas,08:00,17:30,7.0,0.0,No
2023-08-20,002,Ana Gómez,,,0.0,0.0,Sí
2023-09-03,003,Carlos Ruiz,09:00,18:00,7.3,0.0,No
2023-05-06,002,Ana Gómez,08:15,17:30,8.0,0.0,No
2023-12-07,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-07-03,010,James Rodriguez,08:15,17:00,7.4,0.0,No
2023-12-19,002,Ana Gómez,,,0.0,0.0,Sí
2023-11-08,003,Carlos Ruiz,08:15,17:00,7.4,0.0,No
2023-08-18,010,James Rodriguez,08:00,17:00,7.8,0.0,No
2023-10-09,003,Carlos Ruiz,09:00,17:00,8.9,0.9000000000000004,No
2023-06-14,012,Megan Fox,08:00,18:30,7.7,0.0,No
2023-10-20,011,Esperanza Gomez,08:15,18:30,9.0,1.0,No
2023-04-29,012,Megan Fox,,,0.0,0.0,Sí
2023-09-20,010,James Rodriguez,08:00,17:30,7.6,0.0,No
2023-12-02,002,Ana Gómez,09:00,18:30,7.4,0.0,No
2023-02-24,005,Sofía Castillo,08:00,17:30,8.1,0.09999999999999964,No
2023-03-18,007,Manuel Longas,09:00,17:30,8.0,0.0,No
2023-07-15,007,Manuel Longas,08:00,17:00,7.3,0.0,No
2023-06-15,009,Donal Trump,,,0.0,0.0,Sí
2023-12-17,010,James Rodriguez,,,0.0,0.0,Sí
2023-08-13,011,Esperanza Gomez,08:00,18:00,8.9,0.9000000000000004,No
2023-11-03,009,Donal Trump,09:00,17:30,9.0,1.0,No
2023-05-30,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-06-05,002,Ana Gómez,08:15,17:00,8.0,0.0,No
2023-01-17,001,Juan Pérez,09:00,17:30,8.8,0.8000000000000007,No
2023-03-26,004,Laura Díaz,09:00,18:30,7.5,0.0,No
2023-08-27,001,Juan Pérez,08:00,18:00,8.7,0.6999999999999993,No
2023-06-23,004,Laura Díaz,,,0.0,0.0,Sí
2023-04-05,003,Carlos Ruiz,09:00,17:00,8.4,0.40000000000000036,No
2023-07-17,001,Juan Pérez,08:15,18:00,7.8,0.0,No
2023-10-23,002,Ana Gómez,09:00,17:30,8.8,0.8000000000000007,No
2023-04-18,012,Megan Fox,09:00,17:30,8.5,0.5,No
2023-04-25,004,Laura Díaz,09:00,17:00,7.3,0.0,No
2023-06-08,002,Ana Gómez,08:00,18:30,7.9,0.0,No
2023-04-22,003,Carlos Ruiz,08:00,17:00,7.7,0.0,No
2023-10-18,005,Sofía Castillo,09:00,17:30,7.6,0.0,No
2023-08-24,004,Laura Díaz,08:00,17:30,8.5,0.5,No
2023-04-16,001,Juan Pérez,,,0.0,0.0,Sí
2023-07-21,010,James Rodriguez,08:15,17:00,7.5,0.0,No
2023-09-03,011,Esperanza Gomez,09:00,17:30,7.8,0.0,No
2023-09-17,008,Dario Gomez,,,0.0,0.0,Sí
2023-01-05,008,Dario Gomez,08:15,18:30,8.4,0.40000000000000036,No
2023-03-19,007,Manuel Longas,,,0.0,0.0,Sí
2023-01-07,004,Laura Díaz,09:00,18:30,8.1,0.09999999999999964,No
2023-05-28,012,Megan Fox,08:15,17:30,8.4,0.40000000000000036,No
2023-11-30,001,Juan Pérez,08:15,18:00,8.0,0.0,No
2023-05-05,005,Sofía Castillo,08:15,18:00,8.6,0.5999999999999996,No
2023-06-29,008,Dario Gomez,,,0.0,0.0,Sí
2023-06-18,008,Dario Gomez,08:15,17:30,7.4,0.0,No
2023-06-28,003,Carlos Ruiz,08:00,17:00,8.0,0.0,No
2023-02-02,005,Sofía Castillo,08:15,18:00,7.8,0.0,No
2023-06-09,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-05-28,009,Donal Trump,,,0.0,0.0,Sí
2023-06-03,010,James Rodriguez,08:00,18:30,8.7,0.6999999999999993,No
2023-07-08,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-05-25,002,Ana Gómez,,,0.0,0.0,Sí
2023-11-03,009,Donal Trump,09:00,17:00,7.1,0.0,No
2023-10-17,003,Carlos Ruiz,08:00,17:30,8.0,0.0,No
2023-09-02,008,Dario Gomez,09:00,18:00,7.0,0.0,No
2023-10-29,001,Juan Pérez,09:00,18:30,7.2,0.0,No
2023-04-02,010,James Rodriguez,09:00,18:00,7.4,0.0,No
2023-05-15,007,Manuel Longas,08:00,18:30,7.3,0.0,No
2023-04-08,010,James Rodriguez,08:00,18:00,7.6,0.0,No
2023-12-04,007,Manuel Longas,08:00,17:00,7.7,0.0,No
2023-03-15,003,Carlos Ruiz,09:00,18:30,7.5,0.0,No
2023-02-21,007,Manuel Longas,09:00,17:00,8.7,0.6999999999999993,No
2023-02-26,002,Ana Gómez,09:00,17:30,8.4,0.40000000000000036,No
2023-07-17,003,Carlos Ruiz,08:00,18:00,7.4,0.0,No
2023-08-21,004,Laura Díaz,09:00,17:30,7.2,0.0,No
2023-08-30,010,James Rodriguez,09:00,17:30,7.6,0.0,No
2023-07-04,004,Laura Díaz,09:00,18:00,7.9,0.0,No
2023-10-07,005,Sofía Castillo,08:00,18:00,7.0,0.0,No
2023-04-17,011,Esperanza Gomez,08:15,17:00,7.3,0.0,No
2023-11-14,005,Sofía Castillo,08:00,18:30,8.5,0.5,No
2023-03-30,008,Dario Gomez,09:00,17:30,8.3,0.3000000000000007,No
2023-04-03,001,Juan Pérez,,,0.0,0.0,Sí
2023-05-10,009,Donal Trump,09:00,18:30,8.8,0.8000000000000007,No
2023-06-02,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-11-13,005,Sofía Castillo,,,0.0,0.0,Sí
2023-07-29,007,Manuel Longas,,,0.0,0.0,Sí
2023-09-30,004,Laura Díaz,09:00,18:30,9.0,1.0,No
2023-02-04,003,Carlos Ruiz,08:15,17:00,8.5,0.5,No
2023-12-02,007,Manuel Longas,08:00,17:30,7.9,0.0,No
2023-11-13,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-06-17,002,Ana Gómez,08:15,17:30,8.0,0.0,No
2023-07-09,008,Dario Gomez,09:00,17:30,8.8,0.8000000000000007,No
2023-11-23,001,Juan Pérez,,,0.0,0.0,Sí
2023-06-04,001,Juan Pérez,08:15,17:00,7.8,0.0,No
2023-12-15,005,Sofía Castillo,08:15,18:00,7.2,0.0,No
2023-05-10,010,James Rodriguez,08:15,18:30,8.0,0.0,No
2023-10-01,008,Dario Gomez,09:00,17:00,8.8,0.8000000000000007,No
2023-08-05,012,Megan Fox,09:00,18:00,7.5,0.0,No
2023-06-06,001,Juan Pérez,09:00,17:30,8.0,0.0,No
2023-03-22,010,James Rodriguez,09:00,18:30,7.2,0.0,No
2023-12-13,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-10-31,007,Manuel Longas,08:00,17:30,8.4,0.40000000000000036,No
2023-05-12,005,Sofía Castillo,,,0.0,0.0,Sí
2023-08-07,002,Ana Gómez,09:00,17:00,8.5,0.5,No
2023-08-25,004,Laura Díaz,08:00,17:30,7.9,0.0,No
2023-02-03,009,Donal Trump,09:00,18:30,8.6,0.5999999999999996,No
2023-01-21,003,Carlos Ruiz,08:00,18:30,8.1,0.09999999999999964,No
2023-07-24,002,Ana Gómez,,,0.0,0.0,Sí
2023-01-18,002,Ana Gómez,,,0.0,0.0,Sí
2023-11-14,012,Megan Fox,,,0.0,0.0,Sí
2023-05-02,008,Dario Gomez,,,0.0,0.0,Sí
2023-11-02,012,Megan Fox,09:00,18:30,8.8,0.8000000000000007,No
2023-07-27,002,Ana Gómez,08:15,18:00,8.8,0.8000000000000007,No
2023-11-07,011,Esperanza Gomez,08:00,17:00,7.1,0.0,No
2023-12-07,007,Manuel Longas,08:00,18:30,7.3,0.0,No
2023-01-31,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-08-18,007,Manuel Longas,08:15,17:00,8.0,0.0,No
2023-04-29,009,Donal Trump,08:15,18:30,8.9,0.9000000000000004,No
2023-09-28,002,Ana Gómez,09:00,18:00,8.4,0.40000000000000036,No
2023-12-07,001,Juan Pérez,,,0.0,0.0,Sí
2023-03-31,012,Megan Fox,08:00,18:30,7.1,0.0,No
2023-05-22,010,James Rodriguez,08:15,17:30,7.5,0.0,No
2023-07-21,001,Juan Pérez,08:15,17:30,8.7,0.6999999999999993,No
2023-11-11,001,Juan Pérez,08:00,18:00,8.2,0.1999999999999993,No
2023-04-10,001,Juan Pérez,09:00,17:30,8.2,0.1999999999999993,No
2023-02-03,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-03-18,005,Sofía Castillo,08:15,17:00,7.1,0.0,No
2023-04-23,008,Dario Gomez,,,0.0,0.0,Sí
2023-02-28,008,Dario Gomez,08:00,18:30,7.3,0.0,No
2023-06-28,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-01-19,011,Esperanza Gomez,08:15,18:30,7.7,0.0,No
2023-11-16,009,Donal Trump,,,0.0,0.0,Sí
2023-07-17,003,Carlos Ruiz,09:00,17:00,8.8,0.8000000000000007,No
2023-01-11,004,Laura Díaz,08:00,17:30,7.5,0.0,No
2023-01-22,012,Megan Fox,08:15,17:30,7.8,0.0,No
2023-07-17,011,Esperanza Gomez,08:15,18:00,7.5,0.0,No
2023-03-25,008,Dario Gomez,08:00,18:00,7.9,0.0,No
2023-12-12,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-09-19,005,Sofía Castillo,08:15,17:00,7.2,0.0,No
2023-08-13,003,Carlos Ruiz,08:15,18:00,7.6,0.0,No
2023-09-22,004,Laura Díaz,08:15,18:00,7.3,0.0,No
2023-08-31,002,Ana Gómez,09:00,17:00,7.2,0.0,No
2023-12-01,001,Juan Pérez,08:00,17:30,8.0,0.0,No
2023-07-06,012,Megan Fox,,,0.0,0.0,Sí
2023-09-29,009,Donal Trump,,,0.0,0.0,Sí
2023-05-29,009,Donal Trump,08:00,18:00,8.2,0.1999999999999993,No
2023-01-22,005,Sofía Castillo,,,0.0,0.0,Sí
2023-06-27,011,Esperanza Gomez,08:00,18:30,8.1,0.09999999999999964,No
2023-08-08,008,Dario Gomez,09:00,18:30,8.2,0.1999999999999993,No
2023-08-18,005,Sofía Castillo,08:15,18:30,7.3,0.0,No
2023-12-25,010,James Rodriguez,09:00,18:00,8.2,0.1999999999999993,No
2023-01-30,008,Dario Gomez,08:00,17:30,7.6,0.0,No
2023-10-06,012,Megan Fox,,,0.0,0.0,Sí
2023-06-02,001,Juan Pérez,,,0.0,0.0,Sí
2023-12-22,009,Donal Trump,,,0.0,0.0,Sí
2023-01-11,004,Laura Díaz,08:15,17:30,7.7,0.0,No
2023-06-04,005,Sofía Castillo,08:00,17:00,8.7,0.6999999999999993,No
2023-01-30,003,Carlos Ruiz,08:15,17:00,8.6,0.5999999999999996,No
2023-08-14,010,James Rodriguez,09:00,18:00,7.6,0.0,No
2023-12-12,010,James Rodriguez,09:00,17:30,7.7,0.0,No
2023-03-23,011,Esperanza Gomez,08:15,18:00,8.4,0.40000000000000036,No
2023-08-13,009,Donal Trump,09:00,17:00,8.8,0.8000000000000007,No
2023-05-15,008,Dario Gomez,08:15,18:30,8.1,0.09999999999999964,No
2023-09-20,005,Sofía Castillo,09:00,17:00,7.6,0.0,No
2023-12-09,003,Carlos Ruiz,08:00,17:30,7.5,0.0,No
2023-09-30,009,Donal Trump,09:00,18:00,7.4,0.0,No
2023-02-04,012,Megan Fox,09:00,18:30,8.4,0.40000000000000036,No
2023-05-01,008,Dario Gomez,09:00,17:30,8.6,0.5999999999999996,No
2023-08-01,005,Sofía Castillo,08:00,18:00,7.5,0.0,No
2023-09-11,003,Carlos Ruiz,09:00,18:00,7.4,0.0,No
2023-03-15,009,Donal Trump,08:00,18:00,7.6,0.0,No
2023-10-22,002,Ana Gómez,09:00,18:30,8.9,0.9000000000000004,No
2023-04-02,009,Donal Trump,09:00,18:00,7.6,0.0,No
2023-01-22,010,James Rodriguez,09:00,18:00,8.3,0.3000000000000007,No
2023-02-19,001,Juan Pérez,09:00,17:30,7.7,0.0,No
2023-06-29,012,Megan Fox,09:00,17:30,7.6,0.0,No
2023-10-12,010,James Rodriguez,08:15,17:00,8.7,0.6999999999999993,No
2023-02-12,008,Dario Gomez,09:00,18:00,7.9,0.0,No
2023-08-28,009,Donal Trump,,,0.0,0.0,Sí
2023-02-13,002,Ana Gómez,,,0.0,0.0,Sí
2023-11-01,009,Donal Trump,09:00,18:00,7.4,0.0,No
2023-01-23,007,Manuel Longas,,,0.0,0.0,Sí
2023-01-25,007,Manuel Longas,08:15,18:30,8.1,0.09999999999999964,No
2023-05-20,008,Dario Gomez,08:00,18:30,8.9,0.9000000000000004,No
2023-04-28,009,Donal Trump,08:00,17:00,8.0,0.0,No
2023-01-25,008,Dario Gomez,08:00,17:30,7.6,0.0,No
2023-08-13,002,Ana Gómez,08:00,18:00,8.2,0.1999999999999993,No
2023-09-20,012,Megan Fox,08:00,17:30,7.2,0.0,No
2023-08-03,012,Megan Fox,08:15,18:30,8.1,0.09999999999999964,No
2023-02-26,008,Dario Gomez,08:00,17:00,7.8,0.0,No
2023-11-30,002,Ana Gómez,08:15,18:00,8.9,0.9000000000000004,No
2023-07-16,011,Esperanza Gomez,08:00,18:30,7.7,0.0,No
2023-10-21,005,Sofía Castillo,08:15,17:30,8.1,0.09999999999999964,No
2023-10-11,011,Esperanza Gomez,08:00,18:00,8.0,0.0,No
2023-07-16,012,Megan Fox,09:00,18:00,8.2,0.1999999999999993,No
2023-10-10,012,Megan Fox,08:15,18:00,8.7,0.6999999999999993,No
2023-04-28,007,Manuel Longas,08:00,17:00,8.5,0.5,No
2023-01-17,007,Manuel Longas,08:15,17:00,8.3,0.3000000000000007,No
2023-08-14,008,Dario Gomez,09:00,17:30,7.0,0.0,No
2023-09-18,001,Juan Pérez,09:00,18:30,7.9,0.0,No
2023-03-31,004,Laura Díaz,08:00,17:00,8.4,0.40000000000000036,No
2023-01-17,010,James Rodriguez,08:15,17:30,8.8,0.8000000000000007,No
2023-03-27,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-07-24,003,Carlos Ruiz,08:00,17:30,8.7,0.6999999999999993,No
2023-12-10,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-11-25,011,Esperanza Gomez,08:15,18:30,7.5,0.0,No
2023-01-20,003,Carlos Ruiz,09:00,17:30,7.2,0.0,No
2023-07-05,009,Donal Trump,,,0.0,0.0,Sí
2023-08-24,008,Dario Gomez,,,0.0,0.0,Sí
2023-01-23,011,Esperanza Gomez,08:00,18:00,7.5,0.0,No
2023-01-19,004,Laura Díaz,08:00,18:30,9.0,1.0,No
2023-09-23,003,Carlos Ruiz,,,0.0,0.0,Sí
2024-01-01,004,Laura Díaz,08:00,18:00,8.6,0.5999999999999996,No
2023-10-11,002,Ana Gómez,08:00,17:00,8.8,0.8000000000000007,No
2023-03-16,009,Donal Trump,08:15,17:00,7.6,0.0,No
2023-01-14,001,Juan Pérez,,,0.0,0.0,Sí
2023-08-16,010,James Rodriguez,09:00,18:00,8.2,0.1999999999999993,No
2023-09-16,008,Dario Gomez,,,0.0,0.0,Sí
2023-08-22,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-10-28,009,Donal Trump,08:00,18:00,8.3,0.3000000000000007,No
2023-07-17,010,James Rodriguez,08:15,18:30,8.3,0.3000000000000007,No
2023-06-14,002,Ana Gómez,09:00,18:30,8.9,0.9000000000000004,No
2023-12-30,008,Dario Gomez,08:15,17:00,8.5,0.5,No
2023-03-26,008,Dario Gomez,08:00,17:30,8.2,0.1999999999999993,No
2023-04-02,012,Megan Fox,09:00,18:00,7.3,0.0,No
2023-10-06,005,Sofía Castillo,08:15,18:00,8.1,0.09999999999999964,No
2023-11-03,003,Carlos Ruiz,08:00,18:30,8.0,0.0,No
2023-08-29,011,Esperanza Gomez,09:00,18:30,8.8,0.8000000000000007,No
2023-04-29,008,Dario Gomez,08:00,17:30,8.1,0.09999999999999964,No
2023-01-05,009,Donal Trump,09:00,18:30,9.0,1.0,No
2023-03-30,005,Sofía Castillo,09:00,18:00,8.6,0.5999999999999996,No
2023-01-26,010,James Rodriguez,08:15,18:30,8.0,0.0,No
2023-06-12,011,Esperanza Gomez,,,0.0,0.0,Sí
2024-01-01,012,Megan Fox,08:15,17:00,7.7,0.0,No
2023-04-07,003,Carlos Ruiz,08:15,18:30,7.5,0.0,No
2023-10-30,007,Manuel Longas,08:00,17:30,7.6,0.0,No
2023-06-20,002,Ana Gómez,,,0.0,0.0,Sí
2023-08-10,001,Juan Pérez,,,0.0,0.0,Sí
2023-09-14,008,Dario Gomez,08:15,17:30,8.4,0.40000000000000036,No
2023-07-26,007,Manuel Longas,08:15,17:30,7.5,0.0,No
2023-09-13,007,Manuel Longas,09:00,17:30,8.1,0.09999999999999964,No
2023-11-21,009,Donal Trump,08:15,17:00,7.8,0.0,No
2023-02-15,002,Ana Gómez,09:00,17:30,8.0,0.0,No
2023-12-31,001,Juan Pérez,09:00,17:00,8.4,0.40000000000000036,No
2023-01-26,009,Donal Trump,09:00,17:00,7.6,0.0,No
2023-11-21,003,Carlos Ruiz,09:00,17:00,7.8,0.0,No
2023-09-19,004,Laura Díaz,08:15,18:00,8.7,0.6999999999999993,No
2023-02-24,010,James Rodriguez,08:00,18:30,8.4,0.40000000000000036,No
2023-03-04,008,Dario Gomez,08:15,18:30,7.6,0.0,No
2023-07-05,012,Megan Fox,09:00,18:30,7.9,0.0,No
2023-01-06,008,Dario Gomez,08:00,18:00,8.3,0.3000000000000007,No
2023-04-28,004,Laura Díaz,09:00,18:00,7.5,0.0,No
2023-08-30,004,Laura Díaz,,,0.0,0.0,Sí
2023-03-05,002,Ana Gómez,08:00,17:30,7.9,0.0,No
2023-11-21,012,Megan Fox,08:00,18:30,7.7,0.0,No
2023-05-23,005,Sofía Castillo,,,0.0,0.0,Sí
2023-04-14,004,Laura Díaz,08:15,18:00,7.7,0.0,No
2023-02-28,010,James Rodriguez,,,0.0,0.0,Sí
2023-07-17,004,Laura Díaz,08:15,17:30,8.5,0.5,No
2023-06-26,012,Megan Fox,,,0.0,0.0,Sí
2023-08-02,005,Sofía Castillo,09:00,17:00,7.9,0.0,No
2023-09-11,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-05-22,008,Dario Gomez,08:00,17:30,8.8,0.8000000000000007,No
2023-12-26,011,Esperanza Gomez,08:00,18:30,7.3,0.0,No
2023-08-12,003,Carlos Ruiz,09:00,18:30,7.8,0.0,No
2023-01-03,009,Donal Trump,08:15,17:00,8.9,0.9000000000000004,No
2023-11-28,010,James Rodriguez,09:00,17:00,8.6,0.5999999999999996,No
2023-03-06,001,Juan Pérez,,,0.0,0.0,Sí
2023-06-11,001,Juan Pérez,08:15,17:00,8.4,0.40000000000000036,No
2023-06-28,008,Dario Gomez,09:00,18:30,7.7,0.0,No
2023-12-29,005,Sofía Castillo,08:00,17:00,8.8,0.8000000000000007,No
2023-01-29,011,Esperanza Gomez,08:00,18:30,7.2,0.0,No
2023-12-12,010,James Rodriguez,,,0.0,0.0,Sí
2023-11-23,011,Esperanza Gomez,09:00,17:30,7.1,0.0,No
2023-10-06,009,Donal Trump,,,0.0,0.0,Sí
2023-09-04,002,Ana Gómez,,,0.0,0.0,Sí
2023-10-19,001,Juan Pérez,,,0.0,0.0,Sí
2023-06-16,011,Esperanza Gomez,09:00,18:00,8.0,0.0,No
2023-08-19,003,Carlos Ruiz,09:00,17:00,7.4,0.0,No
2023-05-13,010,James Rodriguez,08:00,18:30,7.4,0.0,No
2023-04-06,009,Donal Trump,08:00,18:00,7.4,0.0,No
2023-04-02,001,Juan Pérez,09:00,18:30,7.1,0.0,No
2023-10-02,008,Dario Gomez,,,0.0,0.0,Sí
2023-12-31,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-08-12,003,Carlos Ruiz,09:00,18:30,7.9,0.0,No
2023-05-20,001,Juan Pérez,09:00,18:30,8.8,0.8000000000000007,No
2023-05-01,002,Ana Gómez,08:00,17:00,8.4,0.40000000000000036,No
2023-08-06,002,Ana Gómez,09:00,17:00,8.9,0.9000000000000004,No
2023-01-18,005,Sofía Castillo,,,0.0,0.0,Sí
2023-04-19,001,Juan Pérez,08:00,18:30,8.5,0.5,No
2023-05-31,003,Carlos Ruiz,08:00,17:00,8.9,0.9000000000000004,No
2023-08-04,005,Sofía Castillo,08:15,17:30,9.0,1.0,No
2023-12-16,002,Ana Gómez,08:00,17:30,7.3,0.0,No
2023-11-23,009,Donal Trump,09:00,18:30,8.3,0.3000000000000007,No
2023-10-17,005,Sofía Castillo,08:15,17:30,7.5,0.0,No
2023-07-28,007,Manuel Longas,09:00,17:00,7.8,0.0,No
2023-09-18,010,James Rodriguez,08:15,17:00,8.7,0.6999999999999993,No
2023-11-14,003,Carlos Ruiz,09:00,18:30,8.4,0.40000000000000036,No
2023-01-03,002,Ana Gómez,,,0.0,0.0,Sí
2023-08-24,007,Manuel Longas,,,0.0,0.0,Sí
2023-09-21,003,Carlos Ruiz,,,0.0,0.0,Sí
2023-11-30,012,Megan Fox,,,0.0,0.0,Sí
2023-11-13,009,Donal Trump,,,0.0,0.0,Sí
2023-02-27,012,Megan Fox,08:00,17:00,7.7,0.0,No
2023-06-18,011,Esperanza Gomez,,,0.0,0.0,Sí
2023-10-10,008,Dario Gomez,,,0.0,0.0,Sí
2023-09-15,003,Carlos Ruiz,08:15,17:30,8.4,0.40000000000000036,No
2023-02-11,001,Juan Pérez,08:00,17:00,8.2,0.1999999999999993,No
2023-12-06,008,Dario Gomez,08:00,18:30,8.0,0.0,No
2023-10-23,004,Laura Díaz,08:00,17:30,7.7,0.0,No
2023-02-10,012,Megan Fox,09:00,17:00,8.4,0.40000000000000036,No
2023-01-18,007,Manuel Longas,09:00,18:30,8.9,0.9000000000000004,No
2023-07-14,005,Sofía Castillo,,,0.0,0.0,Sí
2023-08-25,007,Manuel Longas,08:00,17:30,7.9,0.0,No
2023-08-30,005,Sofía Castillo,08:15,18:30,7.5,0.0,No
2023-02-07,010,James Rodriguez,09:00,17:00,7.6,0.0,No
2023-02-23,011,Esperanza Gomez,09:00,18:00,7.7,0.0,No
2023-09-03,011,Esperanza Gomez,08:15,18:00,7.6,0.0,No
2023-07-13,005,Sofía Castillo,08:15,18:00,8.9,0.9000000000000004,No
2023-08-14,007,Manuel Longas,08:15,17:00,8.7,0.6999999999999993,No
2023-12-30,011,Esperanza Gomez,08:15,17:30,7.7,0.0,No
2023-11-25,009,Donal Trump,08:15,18:00,8.7,0.6999999999999993,No
